activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,applicant_ethnicity_4,applicant_ethnicity_5,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,co_applicant_ethnicity_4,co_applicant_ethnicity_5,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,co_applicant_age,applicant_age_above_62,co_applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus_1,aus_2,aus_3,aus_4,aus_5,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,dti_bucket,decisioned,loan_purpose_label,action_taken_label,ltv,ltv_bucket
2024,549300SHE1JTCOWBP090,99999,NC,37167,37167930200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,125000,101.667,6.9,-0.694,2,3425.2,,1220.0,,,360.0,,60.0,2,2,2,2,125000.0,1,1,3,5,1,,83.0,20%-<30%,3,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,55-64,No,No,1,1,6,,,,,10,,,,4945,32.23,71500,105.0,1074,1673,48,20%-<30%,True,Home Purchase,Loan Originated,100.0,90%-100%
2024,549300SHE1JTCOWBP090,99999,NC,37041,37041930101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,1,2,2,1,265000,160.494,,,3,,,,,,360.0,,60.0,2,2,2,2,165000.0,1,3,3,5,1,,244.0,42,2,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,4,,,,4905,56.13,71500,56.0,951,2373,45,36%-49%,True,Other Purpose,Application Denied,160.6060606060606,>100%
2024,549300SHE1JTCOWBP090,99999,NC,37117,37117970100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,1,1,1,2,2,2,405000,,,,3,,,,,,360.0,,,2,2,2,2,,1,1,3,5,1,,120.0,,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,3749,31.29,71500,101.0,1566,2101,39,Missing,False,Home Purchase,File Closed for Incompleteness,,Missing
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183052505,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,245000,48.893,6.625,-1.26,2,3067.5,,2950.0,,,360.0,,60.0,2,2,2,2,505000.0,1,1,3,5,1,,64.0,38,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5050,33.5,122300,108.0,932,1384,25,36%-49%,True,Refinancing,Loan Originated,48.51485148514851,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37159,37159051802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,425000,80.952,6.75,-0.267,2,5444.83,,2500.0,,,360.0,,,2,2,2,2,525000.0,1,1,3,5,1,,126.0,39,3,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,4879,15.76,100300,102.0,1312,1811,28,36%-49%,True,Home Purchase,Loan Originated,80.95238095238095,80%-90%
2024,549300SHE1JTCOWBP090,24660,NC,37081,37081016006,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,1,1,1,2,2,2,265000,,,,3,,,,,,360.0,,60.0,2,2,2,2,,1,1,3,5,1,,106.0,,9,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,2,2,2,25-34,55-64,No,No,1,1,6,,,,,10,,,,4211,46.71,80700,149.0,644,1119,22,Missing,False,Home Purchase,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,99999,NC,37189,37189920702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,4,0,2,1,1,1,2,2,2,305000,,,,3,,,,,,360.0,,60.0,2,2,2,2,,1,1,3,5,1,,95.0,,9,9,2,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,2905,9.36,71500,145.0,1067,2007,25,Missing,False,Home Purchase,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,99999,NC,37085,37085070500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,0,2,1,1,1,2,2,2,315000,100.0,7.025,-0.52,2,4776.71,,2500.0,,,360.0,,60.0,2,2,2,2,315000.0,1,1,3,5,1,,81.0,44,3,3,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,6054,33.63,71500,93.0,1506,2599,51,36%-49%,True,Home Purchase,Loan Originated,100.0,90%-100%
2024,549300SHE1JTCOWBP090,15500,NC,37001,37001020702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,1,1,1,2,2,2,245000,,,,3,,,,,,360.0,,60.0,2,2,2,2,,1,1,3,5,1,,70.0,,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,5063,51.61,77900,70.0,981,1501,40,Missing,False,Home Purchase,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,49180,NC,37067,37067002606,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,125000,58.716,6.625,0.073,2,2984.92,,1280.0,,,360.0,,,2,2,2,2,215000.0,1,1,3,5,1,,0.0,,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,25-34,9999,No,,1,1,6,,,,,10,,,,4317,31.6,81900,124.0,1226,1789,45,Missing,True,Home Purchase,Loan Originated,58.139534883720934,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37131,37131920101,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,85000,36.105,5.875,0.033,2,2920.11,,825.0,,,180.0,,,2,2,2,2,225000.0,2,1,1,1,1,,,>60%,1,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,55-64,No,No,1,1,6,,,,,10,,,,1442,54.16,71500,85.0,340,683,49,>60%,True,Home Purchase,Loan Originated,37.77777777777778,<=60%
2024,549300SHE1JTCOWBP090,20500,NC,37063,37063002025,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,395000,90.0,6.575,-1.124,2,4839.73,,2500.0,,,360.0,,60.0,2,2,2,2,445000.0,1,1,3,5,1,,127.0,20%-<30%,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,6410,66.58,106500,112.0,1793,2480,27,20%-<30%,True,Home Purchase,Loan Originated,88.76404494382022,80%-90%
2024,549300SHE1JTCOWBP090,20500,NC,37145,37145920601,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,65000,31.308,5.625,-0.375,2,3005.8,,670.0,,,180.0,,,2,2,2,2,215000.0,2,1,1,1,1,,70.0,<20%,9,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,5145,34.95,106500,67.0,1723,2347,37,<20%,True,Home Purchase,Loan Originated,30.23255813953488,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37049,37049960202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Female,4,0,2,1,1,1,2,2,2,115000,,,,3,,,,,,240.0,,,2,2,2,2,,1,1,3,5,1,,47.0,,9,9,2,14.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,4589,38.18,71500,83.0,1235,1784,39,Missing,False,Home Purchase,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,25860,NC,37027,37027030100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,0,2,1,31,1,2,2,1,225000,64.327,7.0,,3,,,,,,360.0,,,2,2,2,2,345000.0,1,3,3,5,3,,95.0,<20%,2,1,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5614,45.14,78100,64.0,1091,2166,67,<20%,True,Refinancing,Loan Originated,65.21739130434783,60%-80%
2024,549300SHE1JTCOWBP090,40580,NC,37127,37127010601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,1,1,2,2,2,215000,90.0,6.825,-0.801,2,4383.6,,2151.0,,,360.0,,60.0,2,2,2,2,235000.0,1,1,3,5,1,,67.0,41,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,2578,61.79,68500,73.0,513,943,37,36%-49%,True,Home Purchase,Loan Originated,91.48936170212765,90%-100%
2024,549300SHE1JTCOWBP090,99999,NC,37105,37105030402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,135000,90.0,6.875,-0.214,2,3391.7,,1350.0,,,360.0,,,2,2,2,2,155000.0,1,1,3,5,1,,32.0,41,1,10,1,14.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,7165,68.72,71500,80.0,1790,2873,38,36%-49%,True,Home Purchase,Loan Originated,87.09677419354838,80%-90%
2024,549300SHE1JTCOWBP090,99999,NC,37061,37061090402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,175000,74.468,6.25,-1.531,2,4126.5,,1750.0,,,360.0,,60.0,2,2,2,2,235000.0,1,1,3,5,1,,65.0,20%-<30%,1,10,1,12.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,2566,50.35,71500,106.0,857,1348,30,20%-<30%,True,Home Purchase,Loan Originated,74.46808510638297,60%-80%
2024,549300SHE1JTCOWBP090,20500,NC,37037,37037020801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,65000,20.69,5.925,-0.657,2,1767.5,,1100.0,,,120.0,,,2,2,2,2,295000.0,1,1,3,5,1,,70.0,36,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,65-74,Yes,Yes,1,1,6,,,,,10,,,,4513,31.44,106500,111.0,1497,2079,29,36%-49%,True,Refinancing,Loan Originated,22.033898305084744,<=60%
2024,549300SHE1JTCOWBP090,25860,NC,37035,37035010203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,235000,79.725,6.25,-1.191,2,4315.45,,2320.0,,,360.0,,60.0,2,2,2,2,295000.0,1,1,3,5,1,,104.0,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,3209,29.73,78100,120.0,1029,1305,27,20%-<30%,True,Home Purchase,Loan Originated,79.66101694915254,60%-80%
2024,549300SHE1JTCOWBP090,49180,NC,37059,37059080500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,0,2,1,1,1,2,2,2,295000,100.0,6.9,-0.41,2,4863.5,,2500.0,,,360.0,,60.0,2,2,2,2,295000.0,1,1,3,5,1,,106.0,30%-<36%,3,3,2,,,,,2,,,,,2,2,5,,,,,3,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4702,30.43,81900,88.0,1128,1629,31,30%-<36%,True,Home Purchase,Loan Originated,100.0,90%-100%
2024,549300SHE1JTCOWBP090,25860,NC,37035,37035011300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,355000,100.0,6.65,-0.976,2,5055.9,,2500.0,,,360.0,,60.0,2,2,2,2,355000.0,1,1,3,5,1,,152.0,30%-<36%,3,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,35-44,No,No,1,1,6,,,,,10,,,,7488,40.25,78100,76.0,1684,2790,39,30%-<36%,True,Home Purchase,Loan Originated,100.0,90%-100%
2024,549300SHE1JTCOWBP090,24660,NC,37081,37081012504,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,805000,90.0,6.825,-0.936,2,5107.52,,2500.0,,,360.0,,60.0,2,2,2,2,895000.0,1,1,3,5,1,,508.0,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,3645,63.07,80700,95.0,436,696,42,30%-<36%,True,Home Purchase,Loan Originated,89.94413407821229,80%-90%
2024,549300SHE1JTCOWBP090,24660,NC,37151,37151031304,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,205000,101.0,6.9,-0.636,2,4079.72,,2020.0,,,360.0,,60.0,2,2,2,2,205000.0,1,1,3,5,1,,74.0,39,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,<25,9999,No,,1,1,6,,,,,10,,,,4713,12.62,80700,95.0,1430,2085,31,36%-49%,True,Home Purchase,Loan Originated,100.0,90%-100%
2024,549300SHE1JTCOWBP090,99999,NC,37033,37033930300,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,2,155000,52.632,6.125,-0.212,2,3379.0,,1500.0,,,180.0,,,2,2,2,2,285000.0,2,1,1,1,1,,84.0,>60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,3787,26.8,71500,98.0,1210,1925,39,>60%,True,Refinancing,Loan Originated,54.385964912280706,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37181,37181960200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,225000,100.889,6.9,-0.431,2,4396.7,,2270.0,,,360.0,,60.0,2,2,2,2,225000.0,1,1,3,5,1,,50.0,44,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,,1,1,6,,,,,10,,,,4107,57.44,71500,110.0,1307,2375,31,36%-49%,True,Home Purchase,Loan Originated,100.0,90%-100%
2024,549300SHE1JTCOWBP090,48900,NC,37129,37129010300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,1,185000,80.0,6.25,,3,,,,,,360.0,,60.0,2,2,2,2,235000.0,1,3,3,5,1,,449.0,20%-<30%,2,1,1,,,,,1,,,,,1,2,5,,,,,5,,,,,1,2,1,1,1,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,5755,66.48,96300,58.0,918,2128,42,20%-<30%,True,Home Purchase,Loan Originated,78.72340425531915,60%-80%
2024,549300SHE1JTCOWBP090,16740,NC,37179,37179020601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,1,1,2,2,2,15000,69.6,5.675,-0.395,2,2022.75,,174.0,,,120.0,,,2,2,2,2,25000.0,1,1,3,5,1,,18.0,20%-<30%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5064,67.5,100300,68.0,1001,1974,33,20%-<30%,True,Home Purchase,Loan Originated,60.0,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37107,37107010800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,0,2,1,1,1,2,2,1,65000,80.0,6.75,,3,,,,,,360.0,,,2,2,2,2,85000.0,1,3,3,5,1,,100.0,20%-<30%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,4952,58.72,71500,132.0,1132,1857,43,20%-<30%,True,Home Purchase,Loan Originated,76.47058823529412,60%-80%
2024,549300SHE1JTCOWBP090,16860,TN,47065,47065011203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,465000,100.0,7.025,-0.505,2,5606.0,,2500.0,,,360.0,,60.0,2,2,2,2,465000.0,1,1,3,5,1,,277.0,30%-<36%,3,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,7216,25.28,92100,146.0,1420,2109,31,30%-<36%,True,Home Purchase,Loan Originated,100.0,90%-100%
2024,549300SHE1JTCOWBP090,49180,NC,37067,37067003702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,195000,100.0,7.025,-0.436,2,3827.9,,1990.0,,,360.0,,60.0,2,2,2,2,195000.0,1,1,3,5,1,,87.0,38,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,5372,57.2,81900,91.0,1397,2017,27,36%-49%,True,Home Purchase,Loan Originated,100.0,90%-100%
2024,549300SHE1JTCOWBP090,99999,NC,37047,37047930300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,Joint,Joint,1,0,2,1,31,1,2,2,2,155000,90.0,5.875,0.082,2,2697.5,,2030.0,,,180.0,,,2,2,2,2,175000.0,1,1,3,5,2,,118.0,20%-<30%,1,1,2,,,,,1,11.0,,,,2,2,5,,,,,1,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,2332,33.4,71500,110.0,757,1449,38,20%-<30%,True,Refinancing,Loan Originated,88.57142857142857,80%-90%
2024,549300SHE1JTCOWBP090,48900,NC,37129,37129012007,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,285000,78.684,6.0,-1.724,3,4823.7,,2500.0,,,360.0,,60.0,2,2,2,2,365000.0,1,2,3,5,1,,,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,5345,18.24,96300,108.0,1060,1687,23,20%-<30%,True,Home Purchase,Loan Originated,78.08219178082192,60%-80%
2024,549300SHE1JTCOWBP090,15500,NC,37001,37001021803,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,2,255000,96.276,6.65,-0.925,2,4755.1,,2500.0,,,360.0,,60.0,2,2,2,2,265000.0,1,1,3,5,1,,61.0,36,1,1,2,,,,,2,,,,,2,2,2,27.0,,,,2,27.0,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3042,13.15,77900,90.0,990,1260,32,36%-49%,True,Home Purchase,Loan Originated,96.22641509433963,90%-100%
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183052811,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,2,0,2,1,1,1,2,2,2,265000,79.971,6.0,-1.93,3,,,,,,360.0,,60.0,2,2,2,2,335000.0,1,1,3,5,1,,36.0,>60%,3,10,1,11.0,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,8517,90.33,122300,49.0,1967,2613,24,>60%,False,Home Purchase,Approved but Not Accepted,79.1044776119403,60%-80%
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183052506,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,495000,90.0,6.325,-1.438,2,5138.1,,2500.0,,,360.0,,60.0,2,2,2,2,555000.0,1,1,3,5,1,,294.0,<20%,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,2488,24.4,122300,144.0,577,736,28,<20%,True,Home Purchase,Loan Originated,89.1891891891892,80%-90%
2024,549300SHE1JTCOWBP090,15500,NC,37001,37001020701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,1,0,2,1,1,1,2,2,2,175000,101.13,6.9,-0.619,2,4334.93,,1790.0,,,360.0,,60.0,2,2,2,2,175000.0,1,1,3,5,1,,60.0,20%-<30%,2,10,1,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,5018,35.29,77900,98.0,1612,1571,25,20%-<30%,True,Home Purchase,Loan Originated,100.0,90%-100%
2024,549300SHE1JTCOWBP090,48900,NC,37129,37129011612,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,375000,,,,3,,,,,,360.0,,60.0,2,2,2,2,,1,1,3,5,1,,96.0,,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,6185,24.46,96300,75.0,1926,2457,17,Missing,False,Home Purchase,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,16740,NC,37179,37179021007,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,925000,90.0,6.75,0.136,2,5855.67,,2500.0,,,360.0,,,2,2,2,2,1025000.0,1,1,3,5,1,,354.0,20%-<30%,1,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,6,,,,,10,,,,7126,32.88,100300,273.0,1991,2094,0,20%-<30%,True,Home Purchase,Loan Originated,90.2439024390244,90%-100%
2024,549300SHE1JTCOWBP090,99999,NC,37079,37079950302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,1,0,2,1,1,1,2,2,1,215000,80.0,7.0,,3,,,,,,360.0,,,2,2,2,2,275000.0,1,3,3,5,1,,242.0,20%-<30%,2,1,1,,,,,3,,,,,1,2,3,,,,,6,,,,,1,2,1,3,1,2,35-44,45-54,No,No,1,1,6,,,,,10,,,,2729,49.29,71500,62.0,684,1113,48,20%-<30%,True,Home Purchase,Loan Originated,78.18181818181819,60%-80%
2024,549300SHE1JTCOWBP090,99999,NC,37153,37153970300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,175000,100.0,6.9,-0.49,2,4149.2,,1719.0,,,360.0,,60.0,2,2,2,2,175000.0,1,1,3,5,1,,54.0,41,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,4486,33.7,71500,91.0,1371,2501,44,36%-49%,True,Home Purchase,Loan Originated,100.0,90%-100%
2024,549300SHE1JTCOWBP090,99999,NC,37195,37195001000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,195000,100.0,7.125,0.675,2,3961.94,,1970.0,,,240.0,,,2,2,2,2,195000.0,1,1,3,5,1,,67.0,49,1,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,1839,54.27,71500,125.0,523,789,39,36%-49%,True,Home Purchase,Loan Originated,100.0,90%-100%
2024,549300SHE1JTCOWBP090,99999,NC,37195,37195001600,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,135000,101.481,5.775,-1.078,2,3596.7,,1370.0,,,240.0,,60.0,2,2,2,2,135000.0,2,1,1,1,1,,42.0,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,3154,35.32,71500,112.0,864,1413,41,30%-<36%,True,Home Purchase,Loan Originated,100.0,90%-100%
2024,549300SHE1JTCOWBP090,44940,SC,45085,45085000202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,155000,60.474,7.0,0.159,2,3385.3,,1530.0,,,360.0,,,2,2,2,2,255000.0,1,1,3,5,1,,66.0,20%-<30%,9,2,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,45-54,45-54,No,No,1,1,6,,,,,10,,,,6858,57.36,70500,101.0,2024,3125,23,20%-<30%,True,Home Purchase,Loan Originated,60.78431372549019,60%-80%
2024,549300SHE1JTCOWBP090,16740,NC,37119,37119006013,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,1,1,2,2,2,295000,76.658,6.75,0.287,2,4162.26,,2500.0,,,360.0,,,2,2,2,2,375000.0,1,1,3,5,1,,125.0,41,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,4002,83.38,100300,97.0,1150,1572,17,36%-49%,True,Home Purchase,Loan Originated,78.66666666666666,60%-80%
